district,Year,Month,Season,rainfall,temperature,humidity,ph,organic_carbon,sand,clay,silt,soil_texture
Jhalawar,2025.0,9.0,Kharif,149.55947855793406,26.519245525300597,77.99619599127348,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2025.0,9.0,Kharif,103.90770663395512,27.839228471184324,67.68904432187632,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2025.0,9.0,Kharif,54.02653273347994,28.39930956016934,65.33168525476248,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2025.0,9.0,Kharif,75.20598334677332,27.50713059446883,69.28540425062134,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2025.0,9.0,Kharif,114.04333877653389,26.545328780277167,75.47207010849107,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2025.0,9.0,Kharif,94.88332380465329,27.21293057698746,69.55123622677462,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2025.0,9.0,Kharif,164.176101964175,25.872104906422265,77.9086455158956,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2025.0,9.0,Kharif,140.5666977468699,27.22338803800267,73.75507716264298,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2025.0,10.0,Kharif,43.71261387440551,24.128985553553747,70.88034349208282,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2025.0,10.0,Kharif,47.1854495163391,24.27710333393342,72.40277103517707,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2025.0,10.0,Kharif,40.74742198443574,25.5089515279854,60.527362170903935,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2025.0,10.0,Kharif,41.92334643094066,25.04058212023897,64.39905420854522,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2025.0,10.0,Kharif,44.17531580222766,23.1803432345894,66.47189862410971,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2025.0,10.0,Kharif,26.582012766710747,23.892856918257703,61.74932082172541,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2025.0,10.0,Kharif,29.591688874356397,23.64251890487166,68.85027115559416,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2025.0,10.0,Kharif,28.35658348731112,22.69658424042416,62.91918768787312,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2025.0,10.0,Kharif,40.6324507359651,24.11935048358541,68.85247464813382,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2025.0,10.0,Kharif,37.98736345087031,23.937663629998408,70.96027714170494,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2025.0,10.0,Kharif,7.248478358878846,26.330881246441272,48.17167383036188,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2025.0,10.0,Kharif,14.984283365788098,25.820614012203837,52.5144019908754,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2025.0,10.0,Kharif,25.129598270305426,23.53694954591556,62.59775879608101,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2025.0,10.0,Kharif,54.74590749082065,23.732558662726284,66.58002804033623,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2025.0,10.0,Kharif,23.54471672639666,25.900484467148832,61.58836522582975,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2025.0,10.0,Kharif,8.146401298865193,27.682817389124605,41.095554648497625,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2025.0,10.0,Kharif,25.55337994089309,23.928806363308453,60.63296114987041,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2025.0,10.0,Kharif,11.986132188126852,26.76943232117371,43.2665078520675,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2025.0,10.0,Kharif,41.33311602642941,24.88977640074027,61.99575373780873,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2025.0,10.0,Kharif,71.12266562638743,24.31383957400028,61.97697233962792,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2025.0,10.0,Kharif,24.443254553620807,25.12687412478138,54.37856585493494,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2025.0,10.0,Kharif,7.832950886217914,25.97458794471928,58.54935526476979,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2025.0,10.0,Kharif,1.940959206047025,28.329974099465584,34.82853372091986,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2025.0,10.0,Kharif,16.729670525502577,26.2082545489862,51.34495034032988,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2025.0,10.0,Kharif,35.607439744055526,25.08969986517008,64.16261377908603,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2025.0,10.0,Kharif,38.85814314158877,23.97312405142017,59.27503847316272,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2025.0,10.0,Kharif,8.018586812969843,26.10859554459956,47.46290482582654,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2025.0,10.0,Kharif,29.06812922675226,24.19274069214232,58.421161942320246,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2025.0,10.0,Kharif,20.98893979600254,24.51618757735032,57.70517619184159,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2025.0,10.0,Kharif,49.9113034080502,23.42803463895008,61.832050323568616,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2025.0,10.0,Kharif,31.674712944965687,24.406767270978804,58.44977957249245,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2025.0,10.0,Kharif,21.24691707714636,23.96019854382829,65.44425280715154,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2025.0,11.0,Rabi,2.180181809593181,18.58114492360235,61.10686259414142,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2025.0,11.0,Rabi,1.5241162456609432,18.681699364016065,66.2582898571844,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2025.0,11.0,Rabi,3.349476130269232,20.44952908430559,56.92512849851112,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2025.0,11.0,Rabi,4.614437775377359,20.43100644217874,54.47578329289055,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2025.0,11.0,Rabi,3.592373806048188,18.22809993690346,54.45270877439948,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2025.0,11.0,Rabi,2.9472284136385483,19.542436110761106,60.08846154580967,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2025.0,11.0,Rabi,3.89346391928424,18.40940043845346,59.42061047407584,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2025.0,11.0,Rabi,2.8903388768734235,19.24021255892079,52.56968372696488,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2025.0,11.0,Rabi,4.7163325008411245,18.892554360919185,63.67738187776835,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2025.0,11.0,Rabi,3.3069325667961817,18.635358939757836,64.59439385900897,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2025.0,11.0,Rabi,1.8717382215737532,19.659776082077272,43.12885359848118,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2025.0,11.0,Rabi,3.148671347699261,19.63643049953104,44.35015206373362,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2025.0,11.0,Rabi,4.602539345476758,19.30552350928484,50.47262151145319,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2025.0,11.0,Rabi,3.3253346759536657,18.599139456376182,52.963640922828304,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2025.0,11.0,Rabi,1.791343126047695,21.92287880876107,53.71942654810856,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2025.0,11.0,Rabi,2.4947983338285478,22.934720927796366,34.84992149996222,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2025.0,11.0,Rabi,4.586944040991797,19.419699669176783,54.90287071130925,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2025.0,11.0,Rabi,1.7671412225105707,20.92575614788666,31.8812116165958,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2025.0,11.0,Rabi,3.350738267189465,19.64919307944586,60.22757473213704,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2025.0,11.0,Rabi,2.201396009807728,19.82101952241248,58.45152962028428,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2025.0,11.0,Rabi,2.6893383068253542,19.893338728431814,39.62551802291357,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2025.0,11.0,Rabi,1.66548401133068,21.33841058805826,58.71222612872448,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2025.0,11.0,Rabi,1.9649954167835693,22.578940870947196,28.189605012209174,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2025.0,11.0,Rabi,3.631256834911919,22.24917873847229,45.02428724111764,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2025.0,11.0,Rabi,4.522605564453017,21.447760767692216,47.80165840213662,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2025.0,11.0,Rabi,3.1020731706423272,19.49202922989119,41.63184851714113,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2025.0,11.0,Rabi,2.430647179310808,21.37095217274232,35.93436637321039,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2025.0,11.0,Rabi,3.270061022220587,19.68461504057716,43.01133272956254,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2025.0,11.0,Rabi,3.2226937989673994,20.62613927080555,47.0281418263597,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2025.0,11.0,Rabi,3.205932177310178,18.93272095197793,44.0816141368483,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2025.0,11.0,Rabi,4.894600222570205,20.80658141397949,53.112716874569074,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2025.0,11.0,Rabi,5.295463074171571,18.888576129268976,58.63503160765517,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2025.0,12.0,Rabi,0.0795869279967733,15.58924243764824,67.4408844286866,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2025.0,12.0,Rabi,0.0753608645212284,15.715427171099009,70.55348216091572,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2025.0,12.0,Rabi,0.2969434238647589,18.15069603006228,55.92696749697233,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2025.0,12.0,Rabi,0.7012252586640398,17.894070429172842,54.67171669597427,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2025.0,12.0,Rabi,0.0,16.015860270182852,55.85798976672368,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2025.0,12.0,Rabi,0.1677884521419741,18.268703602509348,51.84320640371722,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2025.0,12.0,Rabi,0.0199255611158271,16.038440755672507,61.20482948788659,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2025.0,12.0,Rabi,0.0571027762830992,18.140419984032874,45.12181958323335,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2025.0,12.0,Rabi,0.0239313690786153,16.349938542520224,64.80076793054651,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2025.0,12.0,Rabi,0.2210994763710578,15.993756978541514,66.76087459587444,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2025.0,12.0,Rabi,0.2964106763696392,16.146278375908036,56.37009209847638,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2025.0,12.0,Rabi,0.6958796043020891,16.014292742480283,57.398410893169874,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2025.0,12.0,Rabi,0.0139942163299546,17.341641651717808,49.02669835574578,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2025.0,12.0,Rabi,0.0681139859129856,15.876976215320443,59.5769213063074,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2025.0,12.0,Rabi,0.3884614644387115,20.60379512829454,43.73559245776136,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2025.0,12.0,Rabi,0.0090721406470704,20.342525750676327,34.551287470956176,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2025.0,12.0,Rabi,0.1129604218402342,17.784318914579643,50.18697764397854,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2025.0,12.0,Rabi,0.1319066107895301,17.484972934932948,42.65353381596672,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2025.0,12.0,Rabi,0.0,17.455386198129265,59.53918974359925,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2025.0,12.0,Rabi,0.046653534693915,18.382121484523093,50.828619664382,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2025.0,12.0,Rabi,0.4076962848162062,16.616318258346023,50.36230933151175,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2025.0,12.0,Rabi,0.099650301286179,20.008053991704028,48.627662843347046,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2025.0,12.0,Rabi,0.4577273871592404,18.835559605598625,36.183289839701104,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2025.0,12.0,Rabi,0.0,20.343508084385387,42.51873807259267,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2025.0,12.0,Rabi,1.026616854069089,18.81353470649314,48.27422457596069,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
